ClientID,Name,Password,Balance
52647,Tanya,897599,1818
52648,Sergei,867959,1620
52649,Alexander,846831,714
52650,Martin,747333,679
52651,Kevin,827699,2238
52652,Hermann,887038,2284
52653,Kevin,827599,888
52654,Tanya,727178,1142
52655,George,909063,1660
52656,Leonid,666578,2424
52657,Xing,809041,1020
52658,Harry,896732,1600
52659,Johannes,707630,1449
52660,Nicholas,818922,1115
52661,Leonid,837683,978
52662,Pashka,778963,815
52663,Amir,858921,766
52664,Wolfgang,887725,1322
52665,Edna,716769,1101
52666,Sergei,848983,1975
52667,Leonid,748477,948
52668,Xing,666645,1589
52669,Nikita,816512,2156
52670,Sergei,676919,1830
52671,Johannes,708557,960
52672,Alexei,827887,2045
52673,Rose,817992,1655
52674,Frank,697739,1387
52675,Hodges,797067,2001
52676,Amir,778768,1249
52677,Alexei,796983,2252
52678,Georgy,737916,1162
52679,Iosif,807051,1185
52680,Kevin,857693,830
52681,Rose,889038,1993
52682,Zachary,878831,2490
52683,Hodges,657239,989
52684,James,808469,2366
52685,Jerry,699033,522
52686,Amir,668075,1506
52687,Jose,737250,731
52688,James,857948,2365
52689,Lyudmila,837938,2145
52690,Pashka,758133,1125
52691,Matt,887527,954
52692,Brandon,807342,1285
52693,Carlos,858425,2045
52694,Amir,799039,1030
52695,Edna,878792,644
52696,Amir,657331,2411
52697,Gregoire,717719,1618
52698,Pavel,757982,1762
52699,George,677653,799
52700,Konstantin,858248,1665
52701,Matt,757347,1838
52702,Hajymyrat,707152,1944
52703,James,887593,2276
52704,Ann,857951,1185
52705,Jose,896698,2334
52706,Georgy,817534,1514
52707,Xing,768074,1676
52708,Elbrus,758259,788
52709,Alexander,746921,2342
52710,Alexei,797957,1643
52711,Tanya,747790,621
52712,Amir,699039,2362
52713,Gregoire,768892,1824
52714,Alexei,727090,1861
52715,Tanya,697038,635
52716,James,728897,747
52717,Tanya,818442,798
52718,Johannes,807646,1049
52719,Aman,687047,1463
52720,Hajymyrat,777051,552
52721,Hermann,728379,1436
52722,Pashka,797558,1744
52723,Nikita,766852,589
52724,Edna,678497,534
52725,Edna,898286,2360
52726,Brandon,897457,510
52727,Kevin,826534,2121
52728,Deng,706581,1388
52729,Elbrus,856528,1179
52730,Sergei,757997,2182
52731,Hajymyrat,887247,1299
52732,Lyudmila,806785,954
52733,Nicholas,908513,895
52734,Anya,867985,1484
52735,Pavel,837019,1274
52736,James,808140,1967
52737,Pashka,819081,1768
52738,Jose,688632,1930
52739,Deng,836761,2319
52740,Brandon,758143,1506
52741,Imran,876836,2072
52742,Kevin,758152,1404
52743,Jose,656787,1906
52744,Iosif,737745,1569
52745,Carlos,666919,1308
52746,Pavel,898431,2070
52747,Pavel,797048,1067
52748,Georgy,717768,819
52749,Xing,807522,932
52750,Anya,817137,1230
52751,Kamila,668730,1768
52752,Pashka,878934,1214
52753,Vladimir,887739,1751
52754,George,808699,1256
52755,Amir,667236,1572
52756,Gregoire,688932,1570
52757,Brandon,798661,1174
52758,Kamila,708529,1637
52759,Frank,857475,517
52760,Edna,809086,1822
52761,Martin,688489,1295
52762,Yuri,768158,1069
52763,Georgy,818479,879
52764,Johannes,668846,1527
52765,Natalia,678436,2024
52766,Imran,677641,1279
52767,Chemena,678695,1902
52768,Kevin,867811,1748
52769,Brandon,818270,1647
52770,Hodges,857999,551
52771,Elbrus,878842,2038
52772,Deng,857381,903
52773,Tan,698849,2367
52774,Chemena,838160,575
52775,Georgy,668028,2362
52776,Harry,856988,804
52777,Nate,857497,705
52778,Ann,796778,791
52779,Edna,656691,1696
52780,Ann,728955,1901
52781,Imran,797342,1533
52782,Gregoire,868881,1479
52783,Amir,748375,645
52784,Leonid,717541,1319
52785,Lyudmila,777543,2332
52786,Georgy,667767,1980
52787,Sergei,737279,718
52788,Hajymyrat,878572,808
52789,Chemena,826781,2389
52790,Hodges,689083,2404
52791,Lavrentiy,797577,1196
52792,Hodges,797423,813
52793,Vladimir,848927,1534
52794,Ann,706948,1578
52795,Jerry,748916,620
52796,Lavrentiy,808596,870
52797,Georgy,866775,1316
52798,Nate,738518,1805
52799,Chemena,868168,2389
52800,Pavel,736648,1599
52801,Jerry,667790,2191
52802,Sergei,707193,1252
52803,Gregoire,758073,2283
52804,Deng,748278,2137
52805,Yuri,827468,1667
52806,Konstantin,837163,519
52807,Lyudmila,657553,810
52808,Nate,656786,1247
52809,Elbrus,728431,1734
52810,Iosif,848671,1725
52811,Lyudmila,658117,1072
52812,Natalia,828920,1269
52813,Lavrentiy,708992,654
52814,Edna,738244,823
52815,Deng,887920,2095
52816,Elbrus,898460,1822
52817,Aman,896781,1251
52818,Kamila,699028,1534
52819,Martin,817738,1116
52820,Deng,818749,1204
52821,Jerry,738122,1805
52822,Jerry,868893,925
52823,Nikita,867280,603
52824,Frank,807621,2336
52825,Alexander,828250,2008
52826,Carlos,737873,1318
52827,Lizbeth,858967,1095
52828,Ann,658186,1992
52829,Nate,816953,1864
52830,Rose,898524,1966
52831,Natalia,788163,1999
52832,Kevin,768911,2313
52833,Kamila,727162,2258
52834,Gregoire,887437,678
52835,Chemena,867632,1144
52836,George,748129,2034
52837,Xing,858013,1219
52838,Gregoire,907016,889
52839,Matt,747535,1118
52840,Rose,828618,1449
52841,Aman,659081,2273
52842,Pavel,906740,2214
52843,Gregoire,738937,1542
52844,Matt,908777,580
52845,Hodges,728980,1048
52846,Tanya,686746,1458
52847,George,847797,2427
52848,Gregoire,858436,2381
52849,Lyudmila,888378,2207
52850,Sergei,887552,876
52851,Pavel,737441,2432
52852,Chemena,786995,2028
52853,Hodges,838165,2217
52854,George,838114,1516
52855,Alexei,728193,1922
52856,Elbrus,767413,1644
52857,James,699058,1744
52858,Deng,788523,809
52859,Hermann,767115,1204
52860,Harry,908478,991
52861,Sergei,837421,1386
52862,Edna,908595,1706
52863,Anya,867479,1145
52864,Aman,679075,1978
52865,Jerry,666888,2011
52866,Hajymyrat,687565,1122
52867,Lizbeth,906583,1220
52868,Iosif,748337,914
52869,Hodges,746783,694
52870,Frank,788399,1655
52871,Konstantin,898099,1625
52872,Wolfgang,836829,918
52873,Aman,727288,1555
52874,Pavel,676624,1355
52875,Kevin,838250,2290
52876,Nikita,867488,1062
52877,Lavrentiy,706969,2126
52878,Frank,708686,1662
52879,Elbrus,837220,591
52880,Nikita,657092,1956
52881,Iosif,798030,957
52882,Amir,788084,1815
52883,Imran,846558,2142
52884,Wolfgang,848324,2423
52885,Nate,836516,1887
52886,Hajymyrat,906584,2163
52887,Anya,788767,1062
52888,Lyudmila,798799,1152
52889,Johannes,756765,2280
52890,Harry,858670,582
52891,Martin,808580,2280
52892,Hajymyrat,798094,1636
52893,Hodges,806721,849
52894,Hajymyrat,857835,515
52895,Kevin,887753,1260
52896,Jerry,708695,857
52897,Natalia,748070,1823
52898,Brandon,777272,2476
52899,Alexander,907728,1590
52900,Nikita,808956,1458
52901,Wolfgang,716959,1219
52902,Xing,668885,1969
52903,Hermann,667520,2232
52904,Phillip,676565,1770
52905,Carlos,697568,1825
52906,George,769041,1333
52907,Vladimir,826646,1879
52908,Johannes,868395,1980
52909,Konstantin,788190,1249
52910,Georgy,666550,883
52911,Nicholas,686577,789
52912,Anya,886843,1648
52913,Nikita,797632,611
52914,Nikita,688241,1852
52915,Edna,836815,910
52916,Vladimir,837745,1793
52917,Edna,908963,1081
52918,Pavel,878863,2184
52919,Pashka,847658,1780
52920,Natalia,727173,2331
52921,Amir,756536,2159
52922,Aman,666941,1094
52923,Hodges,717765,1985
52924,Edna,778942,2177
52925,Lyudmila,857067,1542
52926,Imran,767467,2131
52927,Lyudmila,716683,2424
52928,Natalia,718772,2477
52929,Nate,687738,2131
52930,Xing,658167,759
52931,Edna,827071,1363
52932,Nikita,847667,2234
52933,Matt,808659,758
52934,Nate,758582,1195
52935,Sergei,838766,1267
52936,Lizbeth,736685,1837
52937,Kevin,688797,1896
52938,Alexander,688824,813
52939,Ann,856978,1222
52940,Zachary,728683,1910
52941,Ann,766875,1929
52942,Ann,728123,1157
52943,Xing,686669,1072
52944,Alexander,737395,705
52945,Xing,659028,1633
52946,Amir,727216,1665
52947,Hermann,808456,1149
52948,James,856610,1041
52949,Amir,838082,1114
52950,Natalia,736589,2035
52951,Tanya,818663,2121
52952,Hajymyrat,798092,1415
52953,Hajymyrat,847014,1818
52954,Frank,748840,1562
52955,Leonid,766786,999
52956,Alexei,708799,1613
52957,Sergei,878831,2237
52958,George,678941,2130
52959,George,678726,2052
52960,Ann,859058,1361
52961,James,778296,2420
52962,Xing,728315,2387
52963,Hajymyrat,818564,905
52964,Rose,767876,1492
52965,Iosif,766668,1845
52966,Natalia,857628,2177
52967,Nikita,886861,1958
52968,Alexander,888715,1087
52969,Pavel,898596,1200
52970,Frank,787689,1416
52971,Lizbeth,818283,1306
52972,Wolfgang,856768,1154
52973,Harry,828565,779
52974,Johannes,898265,1668
52975,Wolfgang,826676,746
52976,Matt,827590,2106
52977,Tanya,887397,2349
52978,Tanya,658727,1030
52979,George,808243,2319
52980,Gregoire,668893,1356
52981,Phillip,798987,1069
52982,Iosif,828428,918
52983,Chemena,898457,1767
52984,Johannes,789082,885
52985,Deng,908859,1565
52986,Martin,877066,2422
52987,Brandon,808757,1659
52988,Konstantin,817966,992
52989,Elbrus,758834,1695
52990,Tanya,898629,2447
52991,Hodges,846623,1356
52992,Brandon,686924,1275
52993,Alexander,668988,1123
52994,Edna,707218,956
52995,Phillip,748089,1620
52996,Natalia,738350,2008
52997,Hodges,848897,2076
52998,George,857942,1139
52999,Yuri,837399,652
53000,Wolfgang,826768,2086
53001,George,657222,2072
53002,Carlos,697571,1478
53003,Jose,788388,1521
53004,Nikita,677585,2262
53005,Lyudmila,757754,877
53006,Hajymyrat,899053,2325
53007,Wolfgang,718058,2288
53008,George,677780,2381
53009,Frank,846994,1438
53010,Hermann,906812,2267
53011,Alexander,908576,1201
53012,Frank,707361,610
53013,Hermann,707615,1300
53014,Hodges,737845,553
53015,Natalia,768031,1722
53016,Gregoire,737642,2481
53017,Ann,907671,1679
53018,Jose,896937,1703
53019,Brandon,866985,503
53020,Pavel,827275,1528
53021,Ann,678250,1618
53022,Carlos,727419,1155
53023,Nicholas,708292,2208
53024,Tanya,747162,2143
53025,Natalia,696996,1645
53026,Lyudmila,776938,2397
53027,Wolfgang,697613,1484
53028,Elbrus,678877,1311
53029,Leonid,667366,1250
53030,Kevin,788177,1887
53031,Kevin,806668,541
53032,Yuri,858120,2016
53033,Konstantin,846690,568
53034,Lavrentiy,668316,663
53035,Xing,908627,2341
53036,Gregoire,797628,2240
53037,Tan,776629,881
53038,Xing,878446,1898
53039,Nicholas,759061,2062
53040,Georgy,767318,2347
53041,Pavel,758510,1465
53042,Johannes,666877,1853
53043,Brandon,848091,640
53044,Iosif,668984,1853
53045,Chemena,698894,682
53046,Lizbeth,686751,761
53047,Pavel,807953,1344
53048,Nate,787663,544
53049,Johannes,727432,1555
53050,George,696914,900
53051,Lyudmila,656632,794
53052,Rose,657175,1430
53053,Aman,708932,2009
53054,Georgy,827569,782
53055,Phillip,788130,2044
53056,Imran,707185,1420
53057,Pashka,677733,1275
53058,Harry,736574,2052
53059,Nikita,838654,1872
53060,Matt,747440,1711
53061,Frank,748528,1795
53062,Pavel,747579,1301
53063,Nicholas,798340,946
53064,Iosif,866787,981
53065,Alexei,876979,567
53066,Chemena,846791,730
53067,Gregoire,658260,1592
53068,Hodges,776854,1846
53069,Amir,857220,1658
53070,Georgy,848850,969
53071,Vladimir,666622,682
53072,Gregoire,798881,1962
53073,Phillip,706750,1865
53074,Imran,658275,1239
53075,Elbrus,857881,1681
53076,Leonid,898043,2013
53077,Deng,797485,1824
53078,Lavrentiy,867310,2366
53079,Ann,687042,1164
53080,Kevin,657568,1571
53081,Edna,836779,1243
53082,Anya,686735,1444
53083,Konstantin,776748,1032
53084,Elbrus,856933,826
53085,Martin,876519,1413
53086,Jerry,909023,714
53087,Chemena,808177,891
53088,Imran,816612,2099
53089,Zachary,808345,851
53090,Carlos,858154,927
53091,Martin,687410,2420
53092,Carlos,847174,951
53093,Imran,777757,1212
53094,Deng,757796,745
53095,Frank,898164,1174
53096,Wolfgang,796512,2497
53097,Phillip,678123,1233
53098,Imran,788491,1505
53099,Nikita,858110,644
53100,Nikita,727960,1704
53101,Lavrentiy,778355,549
53102,Zachary,906822,1675
53103,Zachary,688910,1411
53104,Kevin,808932,1942
53105,Wolfgang,778037,539
53106,Gregoire,836554,1468
53107,Martin,907633,1137
53108,Pashka,768859,2067
53109,Iosif,677916,930
53110,Elbrus,867281,812
53111,Tan,678960,1394
53112,Elbrus,818343,752
53113,Gregoire,867033,903
53114,Ann,887639,903
53115,Kevin,698396,668
53116,Natalia,908280,1985
53117,Nicholas,688762,1849
53118,Jose,828430,1727
53119,Zachary,788969,846
53120,Kevin,658963,1538
53121,Zachary,756562,2149
53122,Pashka,818173,1934
53123,Alexei,678172,1894
53124,Alexei,747339,861
53125,Alexander,766698,1785
53126,Yuri,668943,2085
53127,Lizbeth,657867,1453
53128,Aman,777342,1815
53129,Lizbeth,878543,717
53130,Hermann,717534,1720
53131,Yuri,797654,1971
53132,Matt,737239,1807
53133,Kevin,878576,804
53134,James,778170,1313
53135,Anya,868484,507
53136,Alexander,906655,1795
53137,Natalia,736615,2345
53138,Konstantin,678240,2462
53139,Alexander,767986,506
53140,Xing,677219,1357
53141,Natalia,747071,1175
53142,Amir,727882,1734
53143,Natalia,748450,1747
53144,Hodges,807279,2054
53145,Tanya,656816,1966
53146,Tanya,819030,1476
53147,Harry,657019,2296
53148,Pavel,896956,1350
53149,Nate,778044,1247
53150,Deng,868428,881
53151,Georgy,737226,590
53152,Tan,737754,1565
53153,Aman,738457,1823
53154,George,687228,526
53155,Lyudmila,808923,2444
53156,Elbrus,848368,1863
53157,Harry,717733,651
53158,Lizbeth,747966,2320
53159,Nikita,847281,1957
53160,Harry,738064,1452
53161,Kevin,787554,1036
53162,Edna,747754,2313
53163,Wolfgang,658578,1833
53164,Deng,887482,1443
53165,Edna,678254,2190
53166,Nicholas,677615,1244
53167,Pavel,858910,1282
53168,Sergei,717473,1223
53169,Gregoire,657351,1109
53170,Lyudmila,706571,2235
53171,Tanya,728837,1571
53172,Brandon,828029,1789
53173,George,716596,2307
53174,Kevin,727437,1080
53175,Phillip,858038,2175
53176,Gregoire,827866,2231
53177,Jerry,817337,2238
53178,Tan,868396,1580
53179,Konstantin,697377,2339
53180,Lavrentiy,888137,2018
53181,Jerry,716543,2117
53182,Alexei,748047,2337
53183,Nikita,718741,1212
53184,Alexander,867945,1290
53185,Matt,788574,2478
53186,Kevin,897219,1663
53187,Phillip,697872,945
53188,Aman,808542,1795
53189,Natalia,866840,663
53190,Alexei,707382,768
53191,Kamila,908950,1529
53192,Anya,768755,1854
53193,Imran,878984,2225
53194,Konstantin,787498,1252
53195,Nikita,847010,1445
53196,Johannes,707513,1961
53197,Pashka,766882,1112
53198,Chemena,796744,2116
53199,Carlos,878475,1296
53200,Matt,747645,1492
53201,Alexander,728454,2042
53202,Frank,848392,938
53203,James,908844,2299
53204,Lyudmila,778775,940
53205,Wolfgang,857466,1453
53206,Lavrentiy,737299,2044
53207,Martin,778081,2464
53208,Johannes,907224,1512
53209,Rose,738624,1597
53210,Frank,677689,1625
53211,Xing,768164,1030
53212,Lavrentiy,856580,664
53213,Nate,687559,1879
53214,Amir,716898,1423
53215,Lizbeth,828568,2401
53216,Phillip,879081,590
53217,Rose,667551,536
53218,Jerry,788172,1143
53219,Gregoire,666523,784
53220,Yuri,907526,952
53221,Phillip,758959,1361
53222,Zachary,878712,797
53223,Martin,746928,2295
53224,Johannes,838927,1165
53225,Jose,708097,1026
53226,Tanya,807774,2275
53227,Frank,826578,1682
53228,Chemena,877626,2311
53229,Nicholas,887229,1527
53230,Tanya,679025,1980
53231,Gregoire,766737,1291
53232,Leonid,736556,1306
53233,Wolfgang,699079,1800
53234,Tan,777140,2022
53235,Kamila,908739,2259
53236,Lyudmila,807688,973
53237,Nikita,776823,1893
53238,Leonid,667349,515
53239,Zachary,856832,2097
53240,Edna,898929,1288
53241,Tanya,707412,2338
53242,Alexei,876653,1414
53243,Chemena,878668,1587
53244,Elbrus,818117,1102
53245,Matt,737791,1158
53246,Matt,657764,1132
53247,Johannes,758812,1507
53248,Johannes,788116,2244
53249,Nicholas,908486,585
53250,Georgy,846623,1848
53251,Hermann,877375,2318
53252,Tan,667173,1777
53253,George,857979,1958
53254,Gregoire,686834,1306
53255,Tanya,818210,2344
53256,Chemena,796824,1408
53257,Alexander,767132,1509
53258,Edna,839036,1404
53259,Amir,848746,2189
53260,Jose,808812,1012
53261,Tanya,837718,1330
53262,Georgy,776627,764
53263,Tanya,819051,863
53264,Kevin,748134,2349
53265,Nikita,688072,2313
53266,Amir,777597,1729
53267,George,767514,2336
53268,Iosif,686560,573
53269,Hajymyrat,657648,1938
53270,Nate,807397,2103
53271,Lavrentiy,707363,1108
53272,Konstantin,697560,2394
53273,Edna,737474,2093
53274,Deng,867819,975
53275,George,868061,2211
53276,Chemena,858555,908
53277,Leonid,736752,2456
53278,Georgy,747696,2078
53279,Iosif,698718,2268
53280,Wolfgang,777340,1384
53281,Nate,726979,1141
53282,Natalia,818392,2262
53283,Lizbeth,777952,2108
53284,Lavrentiy,717944,2331
53285,Wolfgang,877256,1068
53286,Ann,718911,1336
53287,Ann,817370,2271
53288,Georgy,667726,1462
53289,Xing,818514,853
53290,Lizbeth,777873,2241
53291,Zachary,656849,1979
53292,Iosif,748925,2152
53293,Alexei,707263,867
53294,Lizbeth,877734,2236
53295,Lyudmila,847218,801
53296,George,688315,1242
53297,Leonid,727424,1762
53298,Nikita,767820,2090
53299,Alexander,756960,909
53300,George,888269,896
53301,George,687055,1211
53302,Frank,889072,2194
53303,Harry,776768,736
53304,Konstantin,887892,1439
53305,Pashka,897563,2138
53306,Chemena,868236,780
53307,Tan,658216,2349
53308,Lizbeth,838661,1924
53309,Edna,717679,2225
53310,Georgy,847057,1932
53311,Lizbeth,778847,619
53312,Aman,888759,1556
53313,Hermann,867078,851
53314,Ann,757782,645
53315,Kamila,807658,2428
53316,Tanya,727534,1410
53317,Alexei,777333,1597
53318,Lavrentiy,747163,1549
53319,Rose,656786,856
53320,Tan,767664,724
53321,Kamila,778296,2148
53322,Matt,666875,1615
53323,Georgy,858794,908
53324,Frank,786595,2146
53325,Leonid,896797,1767
53326,Lyudmila,907432,2450
53327,Nikita,867370,2178
53328,Martin,898493,509
53329,Alexei,889019,878
53330,Amir,668884,1237
53331,Aman,657343,1678
53332,Hajymyrat,868452,1961
53333,Nikita,908363,1854
53334,Aman,776542,1440
53335,Hajymyrat,808846,737
53336,Lavrentiy,758379,1835
53337,Pavel,787949,2357
53338,Nikita,728534,894
53339,Zachary,688856,1883
53340,Jose,748656,1687
53341,Ann,908854,1411
53342,Lavrentiy,807259,758
53343,Carlos,867340,834
53344,Hajymyrat,898597,972
53345,Vladimir,727268,1847
53346,Leonid,718216,1777
53347,Edna,897212,1482
53348,Edna,757442,1969
53349,Ann,848138,1865
53350,Tanya,797557,557
53351,Pashka,827426,915
53352,Martin,878375,1840
53353,Gregoire,657143,2247
53354,Gregoire,857532,1921
53355,Ann,906995,1733
53356,Imran,809079,1686
53357,Matt,737756,1465
53358,Alexander,796956,2448
53359,Natalia,827772,1415
53360,Nikita,787844,1090
53361,Xing,777938,847
53362,Martin,778990,1286
53363,Frank,706847,608
53364,Matt,796544,1034
53365,Ann,737360,977
53366,Natalia,687366,1250
53367,Carlos,768059,1665
53368,Ann,886580,1566
53369,James,668095,1735
53370,Jose,878861,2029
53371,Tanya,858745,710
53372,Phillip,878623,1479
53373,Amir,807020,2477
53374,Phillip,826681,1402
53375,George,868429,676
53376,Matt,857134,1775
53377,Lizbeth,679055,2471
53378,Rose,707099,1630
53379,Tan,698883,807
53380,Iosif,827889,2277
53381,Lavrentiy,668275,2246
53382,Imran,717643,2310
53383,Alexander,749016,1780
53384,Jerry,727857,2001
53385,Martin,826721,1151
53386,Xing,837569,1951
53387,Anya,798334,1566
53388,Martin,698414,1767
53389,Jose,828874,676
53390,Aman,758689,1778
53391,Sergei,708197,1214
53392,Tan,706996,2066
53393,Hajymyrat,738895,2196
53394,George,898322,1456
53395,Lizbeth,706844,2003
53396,Jose,668928,1008
53397,Carlos,849061,1900
53398,Harry,677241,2397
53399,Yuri,757092,1913
53400,Hajymyrat,816557,555
53401,Lyudmila,766593,2204
53402,Lyudmila,908463,1828
53403,Sergei,756638,1295
53404,Alexei,747224,2182
53405,Jose,728290,951
53406,Lizbeth,806948,1268
53407,Phillip,667390,697
53408,Lavrentiy,668743,2452
53409,Tanya,787180,971
53410,Frank,886567,2044
53411,Kevin,866524,659
53412,Georgy,758393,2101
53413,Hajymyrat,789049,1678
53414,James,757750,692
53415,Imran,896798,1263
53416,Wolfgang,838241,1534
53417,Zachary,837985,1799
53418,Harry,806754,1548
53419,Jose,816692,723
53420,Pavel,778759,1909
53421,Martin,718939,1840
53422,George,747211,1471
53423,Amir,787016,510
53424,Edna,656915,1683
53425,Sergei,668568,1900
53426,Tan,758918,1368
53427,Tanya,679054,2109
53428,Alexander,857675,1461
53429,Zachary,768273,1032
53430,Alexei,908676,565
53431,Natalia,808443,1909
53432,Nicholas,736737,1228
53433,Hodges,857379,1137
53434,Lavrentiy,847016,1031
53435,Aman,847899,1611
53436,Iosif,847185,770
53437,Elbrus,776548,2225
53438,George,796812,956
53439,Gregoire,737753,1501
53440,Hajymyrat,708215,1574
53441,Jose,767245,1140
53442,Jose,818774,2277
53443,George,737386,1934
53444,Konstantin,908763,894
53445,Yuri,857289,2191
53446,Aman,906923,518
53447,Konstantin,657460,2356
53448,Xing,877668,1713
53449,Phillip,877666,902
53450,Amir,877888,934
53451,James,658213,2268
53452,Jose,837891,1810
53453,Anya,678721,1999
53454,Jerry,688986,1756
53455,Nikita,667494,1717
53456,Tanya,708091,2270
53457,Rose,866985,1374
53458,Leonid,816889,2460
53459,Frank,907193,2463
53460,Pashka,887638,1709
53461,Pavel,747243,1624
53462,Phillip,838083,898
53463,Pavel,866880,1798
53464,Johannes,896551,1324
53465,Tan,756844,1107
53466,Imran,879089,772
53467,Konstantin,737693,1056
53468,Harry,698465,653
53469,Harry,787547,1079
53470,Vladimir,767159,2036
53471,Yuri,737563,1930
53472,Sergei,708668,965
53473,Alexander,807979,873
53474,Anya,888756,1305
53475,Jerry,838174,1042
53476,Carlos,857840,1299
53477,Zachary,798788,2249
53478,Vladimir,878797,2418
53479,George,828018,1369
53480,Hermann,678147,2348
53481,Johannes,877387,1158
53482,Elbrus,877474,1600
53483,Anya,746511,2305
53484,Harry,737430,1514
53485,Iosif,736762,2467
53486,Zachary,886726,2213
53487,Georgy,758169,1262
53488,Ann,667311,1127
53489,Jerry,708558,582
53490,Konstantin,906966,1564
53491,Harry,868460,1379
53492,Anya,808630,988
53493,Imran,906691,2037
53494,Zachary,657634,1171
53495,Johannes,746511,1478
53496,Konstantin,808396,2400
53497,Pashka,837621,2153
53498,Pashka,708997,1061
53499,Chemena,787156,1542
53500,Ann,677654,786
53501,Tanya,867239,2286
53502,Lizbeth,707253,2044
53503,Pavel,788314,2188
53504,Phillip,877899,1130
53505,Frank,727186,1379
53506,Konstantin,666668,1362
53507,Natalia,718817,1539
53508,Sergei,697960,914
53509,Xing,907438,1514
53510,Hajymyrat,856748,1307
53511,Imran,898686,2362
53512,Yuri,778316,2156
53513,Brandon,747139,1932
53514,Brandon,726514,2243
53515,Vladimir,737988,2328
53516,Kamila,687529,694
53517,Kevin,827129,1732
53518,Hodges,898582,1734
53519,Hodges,786918,572
53520,Kamila,706580,551
53521,Nikita,757980,1448
53522,Ann,747458,1655
53523,Martin,906710,2419
53524,Matt,877716,2442
53525,Phillip,757896,2277
53526,Brandon,817046,2361
53527,Jose,727832,1301
53528,Lavrentiy,838930,2460
53529,Elbrus,787171,2236
53530,Nate,677317,1790
53531,Natalia,696635,1603
53532,Lizbeth,887065,1521
53533,Pashka,866658,2227
53534,Frank,658294,2237
53535,Alexander,668837,1314
53536,Aman,768414,1367
53537,Phillip,886874,2489
53538,Pavel,707138,1858
53539,Johannes,847477,653
53540,Nicholas,757514,2266
53541,Phillip,688823,2035
53542,Gregoire,817377,1323
53543,Pavel,878482,2312
53544,Jerry,698015,1964
53545,Deng,857634,835
53546,Leonid,807282,2129
53547,George,717065,840
53548,George,767288,1166
53549,Johannes,878366,998
53550,Vladimir,676652,842
53551,Edna,818319,866
53552,Gregoire,777080,2239
53553,Xing,657551,949
53554,Vladimir,837681,2223
53555,Carlos,908314,1997
53556,Iosif,907518,851
53557,Hermann,667325,1341
53558,Matt,858723,2050
53559,Jerry,696941,1350
53560,Wolfgang,857590,1805
53561,Lyudmila,658946,1228
53562,Edna,898746,899
53563,Tan,667682,873
53564,Rose,778122,2049
53565,Alexander,909091,1146
53566,Nikita,878523,2097
53567,Tanya,907074,978
53568,Lyudmila,838095,1236
53569,Georgy,838245,1563
53570,Brandon,828831,1713
53571,Aman,817639,905
53572,Yuri,657636,2267
53573,Pashka,747813,2330
53574,Lizbeth,738732,1051
53575,Tan,656952,2208
53576,Jerry,768933,700
53577,Yuri,748824,1130
53578,Jerry,907165,902
53579,Imran,696715,1182
53580,Iosif,856975,2380
53581,Wolfgang,718795,2027
53582,Jose,846790,1376
53583,Harry,797843,1631
53584,Aman,888218,1332
53585,Hajymyrat,759061,1590
53586,Phillip,807882,1114
53587,Elbrus,797139,1394
53588,Jerry,907791,1316
53589,Hodges,827718,1915
53590,Konstantin,686677,967
53591,Georgy,878829,765
53592,Konstantin,796770,1571
53593,Wolfgang,698549,2494
53594,Hajymyrat,658250,1936
53595,Tan,656758,2110
53596,Carlos,897331,1670
53597,Sergei,828548,954
53598,Pavel,659042,1969
53599,Natalia,797240,1680
53600,Matt,777714,1669
53601,Hodges,766665,1888
53602,Leonid,726520,846
53603,James,788261,674
53604,Johannes,796977,2175
53605,Wolfgang,766639,1559
53606,Tan,717354,1192
53607,Johannes,789097,949
53608,Frank,718084,1969
53609,Natalia,696991,628
53610,Lyudmila,666643,1682
53611,James,768691,1995
53612,Vladimir,736811,847
53613,Iosif,708511,951
53614,Ann,736671,2061
53615,Deng,716511,1314
53616,Harry,747127,1942
53617,Sergei,746879,2334
53618,George,837714,2196
53619,Anya,736855,2492
53620,Chemena,897298,958
53621,Alexei,688630,2141
53622,Deng,738355,1470
53623,Gregoire,748432,1105
53624,Konstantin,768326,1923
53625,Edna,706687,1739
53626,Anya,808249,665
53627,Nicholas,877491,1266
53628,Wolfgang,678014,1868
53629,Amir,727776,1715
53630,James,788081,1263
53631,Alexei,807648,2020
53632,Ann,716996,1669
53633,Tan,796830,875
53634,Chemena,678075,1795
53635,Kamila,907973,588
53636,Ann,677128,2464
53637,Hermann,687945,2337
53638,Georgy,757654,1035
53639,Lavrentiy,716822,650
53640,Vladimir,707116,1842
53641,Georgy,697590,1519
53642,Ann,868291,1993
53643,Iosif,858938,1065
53644,Harry,707786,693
53645,Yuri,846737,540
53646,Ann,888690,1091
53647,Konstantin,667225,2270
53648,Yuri,906781,1790
53649,Ann,807594,2189
53650,Ann,848888,1493
53651,Zachary,897791,574
53652,Martin,747280,804
53653,Georgy,848555,1970
53654,Gregoire,768975,681
53655,Pavel,738044,659
53656,Phillip,727538,653
53657,Imran,888599,1485
53658,Gregoire,718675,739
53659,Hajymyrat,907396,1008
53660,Jose,867264,1459
53661,Pavel,847352,1731
53662,Pashka,878596,2080
53663,Johannes,737859,2326
53664,James,747482,1653
53665,Lyudmila,726927,1890
53666,Chemena,797659,1824
53667,Carlos,677363,1471
53668,Ann,816698,2192
